date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:42	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:35:42%20GMT	https://static.googleusercontent.com/media/www.youtube.com/en//intl/ALL_in/howyoutubeworks/progress-impact/impact/OE_Youtube_APAC_India_WEB.pdf	C:/Users/Lenovo/Desktop/project/new%20project/childit/static.googleusercontent.com/media/www.youtube.com/en/intl/ALL_in/howyoutubeworks/progress-impact/impact/OE_Youtube_APAC_India_WEB.295.delayed	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:43	10797/10797	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/KeCxrsMQF89R_Tx1_ch_zM0ZuCzOMW6FyKvqCuH-XKqYpTWbdv6ItK5trjeSlu7GDozotKLOEohSs-ZW7da8tCLPWT97eialNSFw4ItiHLU0b2_i4GY=v1-e365	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-52.jpg	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:43	34003/34003	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/H8aq05HDDnWodIbCZ2ua9Je8nlgdiI5ABNjsJIUobljcUIku58LNeceVMHSDjx2YGHHnPt-v0D_JZkRLULc4IvZPGq1ZykJYkpjGIMbjhjfUxOZahw=v1-e365	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-53.jpg	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:44	15340/15340	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/ziHqMF2TrOxDCs4x6AXQx5t28qT-hubsCukdWUgdYB5eaj82QzVWy7Y1E-OpBOhdasLvyC4sRenv6xthFoDnDzHD1NzqlKQcmqls7_L3cc5sM7CKM3KA=v1-e365	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-54.jpg	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:44	22313/22313	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/Wo85J1NG4KiTjdc7KHQnnrGuiWHdmf-qG0CGhcJtbei4O5fgzcRy4EXRftJfzGNLDIubF7D5T6bNNviy71VfNamP2zscH9kAXO8aLDdoA91bISrTwoJT=v1-e365	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-55.jpg	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:45	25867/25867	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/3zyaxgqjL0HXbXMoCKrKtDxlzRPMAyWfx10VwvdQPhXjPofdLUO4JGxTjIOl9xxqFzE4eZkKFr5p0qwLeX_dlZrAFav3saXexdV5K3e4rfzvEDhY4X0=v1-e365	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-56.jpg	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/impact/)
21:05:45	1164/1164	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/Tp_RQq_veng7ZX-lOmd5U52JL6i-2PjX7_4b2m0edOFnmLsrYKVFT-mGUBDTk2e0XgR8LSzcHo0OXt2JShtdbeTyTNqv15RPvBlCb54=v3-s20-fblur=1,20	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-113.png	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/trends/)
21:05:46	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2025%20Jun%202022%2015:35:46%20GMT	https://lh3.googleusercontent.com/robots.txt		(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
21:05:46	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.29c.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ?app=desktop)
21:05:48	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.29d.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ?app=desktop)
21:05:50	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.29e.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ?app=desktop)
21:05:52	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.29f.delayed	(from https://www.youtube.com/channel/UCIHg3K4EaY-ziWc5CyzWAzQ?app=desktop)
21:05:56	0/-1	---M--	302	error ('')			https://plus.google.com/115229808208707341778	C:/Users/Lenovo/Desktop/project/new%20project/childit/plus.google.com/115229808208707341778.2a0.delayed	(from https://www.youtube.com/?app=desktop)
21:05:56	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2a1.delayed	(from https://www.youtube.com/?app=desktop)
21:05:59	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2a2.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:05:59	13005/13005	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:35:46%20GMT	https://www.youtube.com/trends/report/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/trends/report/index.html	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/progress-impact/trends/)
21:06:00	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:35:59%20GMT	https://m.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.2a3.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:02	467890/467890	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:00%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube01d8.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:03	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:00%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/android-app_/com.google.android.youtube/http/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.2a5.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:06	468417/468417	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:03%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/android-app_/com.google.android.youtube/http/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:06	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:04%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/android-app_/com.google.android.youtube/http/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.2a7.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:11	468319/468319	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:06%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/android-app_/com.google.android.youtube/http/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
21:06:13	227713/227713	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/7CzF1qKsKyJLM18-qppGzghAyDbxx3-42HQCd5uzJX_4BDFiiAQZ6C8naNp7wU-2CTT3VUC0C8S_J2t-lNfdd5l0fayRTegwn342bA=s0	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-57.jpg	(from https://www.youtube.com/jobs/product-and-design/)
21:06:14	335051/335051	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/SgFuArKJQqc60p1SRIPgsUrvCcnItcU7-40d_c16Z_U4FC-VyFvdUza6beEV89FMVNlQHsgmU8yObCkve49zVS7MNIv4TV2e9xu4duc=s0	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-58.jpg	(from https://www.youtube.com/jobs/business-and-operations/)
21:06:16	217418/217418	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/duUgMhj6_2rXEXE7E4n9Y5J0KdT9WK_KU-Rca1oJwHY7odTsKiuXqbYJ6Gz1tIKf_BOeNW42Uet4ikO3msbFo8Oq3qIElA3G9c_Syw=s0	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-59.jpg	(from https://www.youtube.com/jobs/trust-and-safety/)
21:06:16	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jun%202022%2015:36:16%20GMT	https://www.youtube.com/creators/how-things-work/programs-initiatives/awards	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/creators/how-things-work/programs-initiatives/awards.2ac.delayed	(from https://www.youtube.com/creators/awards/)
21:06:17	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2ad.delayed	(from https://www.youtube.com/c/SandySahaRocks)
21:06:18	86297/86297	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:17%20GMT	https://www.youtube.com/creators/how-things-work/programs-initiatives/awards/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/creators/how-things-work/programs-initiatives/awards/index.html	(from https://www.youtube.com/creators/awards/)
21:06:21	484195/484195	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:17%20GMT	https://www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ.html	(from https://www.youtube.com/c/SandySahaRocks)
21:06:22	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:18%20GMT	https://m.youtube.com/c/SandySahaRocks	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/c/SandySahaRocks.2af.delayed	(from https://www.youtube.com/c/SandySahaRocks)
21:06:24	484213/484213	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:22%20GMT	https://www.youtube.com/c/SandySahaRocks?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/SandySahaRocks01d8.html	(from https://www.youtube.com/c/SandySahaRocks)
21:06:25	46595/46595	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202022%2015:36:23%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/feeds/videosb5d1.xml	(from https://www.youtube.com/c/SandySahaRocks)
21:06:26	133341/133341	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://yt3.ggpht.com/MVO8wKXtdzA5m-i56V5nVKTIZzVVYVAKLoe8PFj4KArjkDgMFaOD44ev1aipmPpxlUry1YilcA=s900-c-k-c0x00ffffff-no-rj	C:/Users/Lenovo/Desktop/project/new%20project/childit/yt3.ggpht.com/channels4_profile-2.jpg	(from https://www.youtube.com/c/SandySahaRocks)
21:06:26	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:26%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ.2b3.delayed	(from https://www.youtube.com/c/SandySahaRocks)
21:06:28	468090/468090	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:27%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ.html	(from https://www.youtube.com/c/SandySahaRocks)
21:06:29	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:29%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ.2b5.delayed	(from https://www.youtube.com/c/SandySahaRocks)
21:06:30	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:36:30%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCD-VoLB79s68ZRcbnz7BHbQ.2b6.delayed	(from https://www.youtube.com/c/SandySahaRocks)
21:06:31	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2b7.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:32	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:32%20GMT	https://m.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg.2b8.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:33	16616/16616	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202022%2015:27:28%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/feeds/videos3374.xml	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:38	876588/876588	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:33%20GMT	https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg01d8.html	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:39	141187/141187	---M--	200	added ('OK')	image/jpeg	etag:%22v62e%22	https://yt3.ggpht.com/ytc/AKedOLQFtrdRZpehY6602AORd0tvkaz9L7SCtlDg46VunA=s900-c-k-c0x00ffffff-no-rj	C:/Users/Lenovo/Desktop/project/new%20project/childit/yt3.ggpht.com/ytc/unnamed-5.jpg	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:39	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:39%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg.2bc.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:40	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:36:39%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg.2bd.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:40	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:40%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg.2be.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:41	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:36:41%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg.2bf.delayed	(from https://www.youtube.com/channel/UCEkEWLr6Msc311z29MV5Ayg)
21:06:43	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2c0.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:44	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:44%20GMT	https://m.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg.2c1.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:46	676991/676991	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:44%20GMT	https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg01d8.html	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:47	26283/26283	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202022%2015:36:45%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/feeds/videos0523.xml	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:48	60493/60493	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://yt3.ggpht.com/NdSE4MJYyoHu2HGEBrzw3OGsL9n6eH4ogMrseUVtLb5mmkCBZrjcakJDZbHJR6H-73g6lwfTTw=s900-c-k-c0x00ffffff-no-rj	C:/Users/Lenovo/Desktop/project/new%20project/childit/yt3.ggpht.com/channels4_profile-3.jpg	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:48	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:48%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg.2c5.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:49	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:36:49%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg.2c6.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:49	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:49%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg.2c7.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:50	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202022%2015:36:50%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg.2c8.delayed	(from https://www.youtube.com/channel/UCwA3yPBSbZpwse6Q0aA2LPg)
21:06:53	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/t/privacy.2c9.delayed	(from https://www.youtube.com/c/TechBar)
21:06:57	565227/565227	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:53%20GMT	https://www.youtube.com/channel/UCdoDYkupTElV62K7ttA_E4w	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/channel/UCdoDYkupTElV62K7ttA_E4w.html	(from https://www.youtube.com/c/TechBar)
21:06:57	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2025%20Jun%202022%2015:36:54%20GMT	https://m.youtube.com/c/TechBar	C:/Users/Lenovo/Desktop/project/new%20project/childit/m.youtube.com/c/TechBar.2cb.delayed	(from https://www.youtube.com/c/TechBar)
21:06:59	565195/565195	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:36:57%20GMT	https://www.youtube.com/c/TechBar?app=desktop	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/c/TechBar01d8.html	(from https://www.youtube.com/c/TechBar)
